Index,Cancer,Drug,Gene,Raw P value,Link
3550,Sarcoma (SARC),Gemcitabine,PLOD1,0.007964715449,LINK
3551,Sarcoma (SARC),Gemcitabine,MFN2,0.007964715449,LINK
3552,Sarcoma (SARC),Gemcitabine,MIIP,0.007964715449,LINK
3553,Sarcoma (SARC),Gemcitabine,RN7SL649P,0.007964715449,LINK
3554,Sarcoma (SARC),Gemcitabine,TNFRSF8,0.007964715449,LINK
3555,Sarcoma (SARC),Gemcitabine,TNFRSF1B,0.007964715449,LINK
3556,Sarcoma (SARC),Gemcitabine,MIR4632,0.007964715449,LINK
3557,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CRYBG3|ENSG00000080200.5,0.007965483143,LINK
3558,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MINA,0.007965483143,LINK
3559,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,GABRR3,0.007965483143,LINK
3560,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,OR5AC1,0.007965483143,LINK
3561,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,OR5AC2,0.007965483143,LINK
3562,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,OR5H1,0.007965483143,LINK
3563,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,OR5H14,0.007965483143,LINK
3564,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,OR5H15,0.007965483143,LINK
3565,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,OR5H6,0.007965483143,LINK
3566,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,OR5H2,0.007965483143,LINK
3567,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,OR5H8P,0.007965483143,LINK
3568,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,OR5K4,0.007965483143,LINK
3569,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,OR5K3,0.007965483143,LINK
3570,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,OR5K1,0.007965483143,LINK
3571,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CLDND1,0.007965483143,LINK
3572,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,OR5K2,0.007965483143,LINK
3573,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CPOX,0.007965483143,LINK
3574,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,GPR15,0.007965483143,LINK
3575,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ST3GAL6,0.007965483143,LINK
3576,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,DCBLD2,0.007965483143,LINK
3577,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,LINC00973,0.007965483143,LINK
3578,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,COL8A1,0.007965483143,LINK
3579,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,LINC00901,0.008023868169,LINK
3580,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,GDF2,0.008076416557,LINK
3581,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,GDF10,0.008076416557,LINK
3582,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,B2M,0.008159784451,LINK
3583,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,TRIM69,0.008159784451,LINK
3584,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MRPL46,0.008184515242,LINK
3585,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MRPS11,0.008184515242,LINK
3586,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,DET1,0.008184515242,LINK
3587,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MIR1179,0.008184515242,LINK
3588,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,AEN,0.008184515242,LINK
3589,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,ISG20,0.008184515242,LINK
3590,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,ACAN,0.008184515242,LINK
3591,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,HAPLN3,0.008184515242,LINK
3592,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MFGE8,0.008184515242,LINK
3593,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,ATXN7L2,0.008286521592,LINK
3594,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,CYB561D1,0.008286521592,LINK
3595,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,AMIGO1,0.008286521592,LINK
3596,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CMSS1,0.008333199747,LINK
3597,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,FILIP1L,0.008333199747,LINK
3598,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MIR3921,0.008333199747,LINK
3599,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,TMEM30C,0.008333199747,LINK
3600,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SNORD61|ENSG00000238377.1,0.008333199747,LINK
3601,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,TBC1D23,0.008333199747,LINK
3602,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,NIT2,0.008333199747,LINK
3603,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,TOMM70A,0.008333199747,LINK
3604,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,LNP1,0.008333199747,LINK
3605,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,TMEM45A,0.008333199747,LINK
3606,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,GPR128,0.008333199747,LINK
3607,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SNORA31|ENSG00000252989.1,0.008333199747,LINK
3608,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,TFG,0.008333199747,LINK
3609,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,PSRC1,0.008338101587,LINK
3610,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MYBPHL,0.008338101587,LINK
3611,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,ZP4,0.008355939613,LINK
3612,Sarcoma (SARC),Gemcitabine,TEX13A,0.008359830929,LINK
3613,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CRIM1,0.008425011154,LINK
3614,Sarcoma (SARC),Gemcitabine,SMIM2,0.008427148587,LINK
3615,Sarcoma (SARC),Gemcitabine,SERP2,0.008427148587,LINK
3616,Sarcoma (SARC),Gemcitabine,TSC22D1,0.008427148587,LINK
3617,Sarcoma (SARC),Gemcitabine,snoU13|ENSG00000238932.1,0.008427148587,LINK
3618,Sarcoma (SARC),Gemcitabine,LINC00330,0.008427148587,LINK
3619,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RNY4P16,0.008468868006,LINK
3620,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RN7SL668P,0.008468868006,LINK
3621,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,LEO1,0.008593231059,LINK
3622,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MAPK6,0.008593231059,LINK
3623,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,BCL2L10,0.008593231059,LINK
3624,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,GNB5,0.008593231059,LINK
3625,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MYO5C,0.008593231059,LINK
3626,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MIR1266,0.008593231059,LINK
3627,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,STXBP6,0.008598026901,LINK
3628,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,FHIT,0.00860356977,LINK
3629,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,NPCDR1,0.00860356977,LINK
3630,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,U3|ENSG00000212211.1,0.00860356977,LINK
3631,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,PPP1R3G,0.008727807294,LINK
3632,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,ARHGEF3,0.008729227562,LINK
3633,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SNRNP35,0.008768626738,LINK
3634,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RILPL1,0.008768626738,LINK
3635,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MIR3908,0.008768626738,LINK
3636,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,TMED2,0.008768626738,LINK
3637,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,DDX55,0.008768626738,LINK
3638,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SNORA9|ENSG00000206897.1,0.008768626738,LINK
3639,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,EIF2B1,0.008768626738,LINK
3640,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ATP6V0A2,0.008768626738,LINK
3641,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,GTF2H3,0.008768626738,LINK
3642,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,TCTN2,0.008768626738,LINK
3643,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,DNAH10,0.008768626738,LINK
3644,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CCDC92,0.008768626738,LINK
3645,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,DNAH10OS,0.008768626738,LINK
3646,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ZNF664,0.008768626738,LINK
3647,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,FAM101A,0.008768626738,LINK
3648,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,NCOR2,0.008768626738,LINK
3649,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SCARB1,0.008768626738,LINK
3650,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,UBC,0.008768626738,LINK
3651,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MIR5188,0.008768626738,LINK
3652,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RPL22P19,0.008768626738,LINK
3653,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,DHX37,0.008768626738,LINK
3654,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,BRI3BP,0.008768626738,LINK
3655,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,AACS,0.008768626738,LINK
3656,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,CTDSPL2,0.008785348099,LINK
3657,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RN7SL347P,0.008785348099,LINK
3658,Sarcoma (SARC),Gemcitabine,FBXO2,0.008809547745,LINK
3659,Sarcoma (SARC),Gemcitabine,FBXO44,0.008809547745,LINK
3660,Sarcoma (SARC),Gemcitabine,FBXO6,0.008809547745,LINK
3661,Sarcoma (SARC),Gemcitabine,MAD2L2,0.008809547745,LINK
3662,Sarcoma (SARC),Gemcitabine,DRAXIN,0.008809547745,LINK
3663,Sarcoma (SARC),Gemcitabine,AGTRAP,0.008809547745,LINK
3664,Sarcoma (SARC),Gemcitabine,C1orf167,0.008809547745,LINK
3665,Sarcoma (SARC),Gemcitabine,MTHFR,0.008809547745,LINK
3666,Sarcoma (SARC),Gemcitabine,CLCN6,0.008809547745,LINK
3667,Sarcoma (SARC),Gemcitabine,NPPA,0.008809547745,LINK
3668,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,EIF3J,0.008901664351,LINK
3669,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SPG11,0.008901664351,LINK
3670,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,PATL2,0.008901664351,LINK
3671,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MIOS,0.008951173548,LINK
3672,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RPA3,0.008951173548,LINK
3673,Sarcoma (SARC),Gemcitabine,MLLT1,0.009074423519,LINK
3674,Sarcoma (SARC),Gemcitabine,ACER1,0.009074423519,LINK
3675,Sarcoma (SARC),Gemcitabine,CLPP,0.009074423519,LINK
3676,Sarcoma (SARC),Gemcitabine,ALKBH7,0.009074423519,LINK
3677,Sarcoma (SARC),Gemcitabine,GTF2F1,0.009074423519,LINK
3678,Sarcoma (SARC),Gemcitabine,PSPN,0.009074423519,LINK
3679,Sarcoma (SARC),Gemcitabine,KHSRP,0.009074423519,LINK
3680,Sarcoma (SARC),Gemcitabine,MIR3940,0.009074423519,LINK
3681,Sarcoma (SARC),Gemcitabine,SLC25A41,0.009074423519,LINK
3682,Sarcoma (SARC),Gemcitabine,SLC25A23,0.009074423519,LINK
3683,Sarcoma (SARC),Gemcitabine,CRB3,0.009074423519,LINK
3684,Sarcoma (SARC),Gemcitabine,DENND1C,0.009074423519,LINK
3685,Sarcoma (SARC),Gemcitabine,TUBB4A,0.009074423519,LINK
3686,Sarcoma (SARC),Gemcitabine,TNFSF9,0.009074423519,LINK
3687,Sarcoma (SARC),Gemcitabine,CD70,0.009074423519,LINK
3688,Sarcoma (SARC),Gemcitabine,TNFSF14,0.009074423519,LINK
3689,Sarcoma (SARC),Gemcitabine,C3,0.009074423519,LINK
3690,Sarcoma (SARC),Gemcitabine,GPR108,0.009074423519,LINK
3691,Sarcoma (SARC),Gemcitabine,TRIP10,0.009074423519,LINK
3692,Sarcoma (SARC),Gemcitabine,SH2D3A,0.009074423519,LINK
3693,Sarcoma (SARC),Gemcitabine,VAV1,0.009074423519,LINK
3694,Lung squamous cell carcinoma (LUSC),Gemcitabine,CT64,0.009243750144,LINK
3695,Lung squamous cell carcinoma (LUSC),Gemcitabine,snoU13|ENSG00000238398.1,0.009243750144,LINK
3696,Lung squamous cell carcinoma (LUSC),Gemcitabine,MIR1263,0.009243750144,LINK
3697,Lung squamous cell carcinoma (LUSC),Gemcitabine,MIR720,0.009243750144,LINK
3698,Lung squamous cell carcinoma (LUSC),Gemcitabine,SI,0.009243750144,LINK
3699,Lung squamous cell carcinoma (LUSC),Gemcitabine,SLITRK3,0.009243750144,LINK
3700,Lung squamous cell carcinoma (LUSC),Gemcitabine,BCHE,0.009243750144,LINK
3701,Lung squamous cell carcinoma (LUSC),Gemcitabine,RN7SKP298,0.009243750144,LINK
3702,Lung squamous cell carcinoma (LUSC),Gemcitabine,ZBBX,0.009243750144,LINK
3703,Lung squamous cell carcinoma (LUSC),Gemcitabine,SERPINI2,0.009243750144,LINK
3704,Lung squamous cell carcinoma (LUSC),Gemcitabine,WDR49,0.009243750144,LINK
3705,Lung squamous cell carcinoma (LUSC),Gemcitabine,PDCD10,0.009243750144,LINK
3706,Lung squamous cell carcinoma (LUSC),Gemcitabine,SERPINI1,0.009243750144,LINK
3707,Lung squamous cell carcinoma (LUSC),Gemcitabine,GOLIM4,0.009243750144,LINK
3708,Lung squamous cell carcinoma (LUSC),Gemcitabine,EGFEM1P,0.009243750144,LINK
3709,Lung squamous cell carcinoma (LUSC),Gemcitabine,MIR551B,0.009243750144,LINK
3710,Lung squamous cell carcinoma (LUSC),Gemcitabine,MECOM,0.009243750144,LINK
3711,Lung squamous cell carcinoma (LUSC),Gemcitabine,ACTRT3,0.009243750144,LINK
3712,Lung squamous cell carcinoma (LUSC),Gemcitabine,TERC,0.009243750144,LINK
3713,Lung squamous cell carcinoma (LUSC),Gemcitabine,MYNN,0.009243750144,LINK
3714,Lung squamous cell carcinoma (LUSC),Gemcitabine,LRRC34,0.009243750144,LINK
3715,Lung squamous cell carcinoma (LUSC),Gemcitabine,LRRIQ4,0.009243750144,LINK
3716,Lung squamous cell carcinoma (LUSC),Gemcitabine,LRRC31,0.009243750144,LINK
3717,Lung squamous cell carcinoma (LUSC),Gemcitabine,SAMD7,0.009243750144,LINK
3718,Lung squamous cell carcinoma (LUSC),Gemcitabine,SEC62,0.009243750144,LINK
3719,Lung squamous cell carcinoma (LUSC),Gemcitabine,GPR160,0.009243750144,LINK
3720,Lung squamous cell carcinoma (LUSC),Gemcitabine,PHC3,0.009243750144,LINK
3721,Lung squamous cell carcinoma (LUSC),Gemcitabine,PRKCI,0.009243750144,LINK
3722,Lung squamous cell carcinoma (LUSC),Gemcitabine,SKIL,0.009243750144,LINK
3723,Lung squamous cell carcinoma (LUSC),Gemcitabine,CLDN11,0.009243750144,LINK
3724,Lung squamous cell carcinoma (LUSC),Gemcitabine,SLC7A14,0.009243750144,LINK
3725,Lung squamous cell carcinoma (LUSC),Gemcitabine,RNY5P3,0.009243750144,LINK
3726,Lung squamous cell carcinoma (LUSC),Gemcitabine,RPL22L1,0.009243750144,LINK
3727,Lung squamous cell carcinoma (LUSC),Gemcitabine,EIF5A2,0.009243750144,LINK
3728,Lung squamous cell carcinoma (LUSC),Gemcitabine,SLC2A2,0.009243750144,LINK
3729,Lung squamous cell carcinoma (LUSC),Gemcitabine,TNIK,0.009243750144,LINK
3730,Lung squamous cell carcinoma (LUSC),Gemcitabine,MIR569,0.009243750144,LINK
3731,Lung squamous cell carcinoma (LUSC),Gemcitabine,PLD1,0.009243750144,LINK
3732,Lung squamous cell carcinoma (LUSC),Gemcitabine,PP13439,0.009243750144,LINK
3733,Lung squamous cell carcinoma (LUSC),Gemcitabine,TMEM212,0.009243750144,LINK
3734,Lung squamous cell carcinoma (LUSC),Gemcitabine,snoU13|ENSG00000238359.1,0.009243750144,LINK
3735,Lung squamous cell carcinoma (LUSC),Gemcitabine,FNDC3B,0.009243750144,LINK
3736,Lung squamous cell carcinoma (LUSC),Gemcitabine,RN7SL141P,0.009243750144,LINK
3737,Lung squamous cell carcinoma (LUSC),Gemcitabine,GHSR,0.009243750144,LINK
3738,Lung squamous cell carcinoma (LUSC),Gemcitabine,TNFSF10,0.009243750144,LINK
3739,Lung squamous cell carcinoma (LUSC),Gemcitabine,NCEH1,0.009243750144,LINK
3740,Lung squamous cell carcinoma (LUSC),Gemcitabine,ECT2,0.009243750144,LINK
3741,Lung squamous cell carcinoma (LUSC),Gemcitabine,SNORA72|ENSG00000200355.1,0.009243750144,LINK
3742,Lung squamous cell carcinoma (LUSC),Gemcitabine,SPATA16,0.009243750144,LINK
3743,Lung squamous cell carcinoma (LUSC),Gemcitabine,snoU13|ENSG00000239141.1,0.009243750144,LINK
3744,Lung squamous cell carcinoma (LUSC),Gemcitabine,NLGN1,0.009243750144,LINK
3745,Lung squamous cell carcinoma (LUSC),Gemcitabine,RN7SKP234,0.009243750144,LINK
3746,Lung squamous cell carcinoma (LUSC),Gemcitabine,RNA5SP147,0.009243750144,LINK
3747,Lung squamous cell carcinoma (LUSC),Gemcitabine,TBL1XR1,0.009243750144,LINK
3748,Lung squamous cell carcinoma (LUSC),Gemcitabine,LINC00501,0.009243750144,LINK
3749,Lung squamous cell carcinoma (LUSC),Gemcitabine,LINC00578,0.009243750144,LINK
3750,Lung squamous cell carcinoma (LUSC),Gemcitabine,RN7SKP52,0.009243750144,LINK
3751,Lung squamous cell carcinoma (LUSC),Gemcitabine,SNORA18|ENSG00000200288.1,0.009243750144,LINK
3752,Lung squamous cell carcinoma (LUSC),Gemcitabine,KCNMB2,0.009243750144,LINK
3753,Lung squamous cell carcinoma (LUSC),Gemcitabine,RNA5SP148,0.009243750144,LINK
3754,Lung squamous cell carcinoma (LUSC),Gemcitabine,ZMAT3,0.009243750144,LINK
3755,Lung squamous cell carcinoma (LUSC),Gemcitabine,PIK3CA,0.009243750144,LINK
3756,Lung squamous cell carcinoma (LUSC),Gemcitabine,SNORA25|ENSG00000201957.1,0.009243750144,LINK
3757,Lung squamous cell carcinoma (LUSC),Gemcitabine,KCNMB3,0.009243750144,LINK
3758,Lung squamous cell carcinoma (LUSC),Gemcitabine,ZNF639,0.009243750144,LINK
3759,Lung squamous cell carcinoma (LUSC),Gemcitabine,MFN1,0.009243750144,LINK
3760,Lung squamous cell carcinoma (LUSC),Gemcitabine,GNB4,0.009243750144,LINK
3761,Lung squamous cell carcinoma (LUSC),Gemcitabine,ACTL6A,0.009243750144,LINK
3762,Lung squamous cell carcinoma (LUSC),Gemcitabine,MRPL47,0.009243750144,LINK
3763,Lung squamous cell carcinoma (LUSC),Gemcitabine,NDUFB5,0.009243750144,LINK
3764,Lung squamous cell carcinoma (LUSC),Gemcitabine,snoU13|ENSG00000239096.1,0.009243750144,LINK
3765,Lung squamous cell carcinoma (LUSC),Gemcitabine,USP13,0.009243750144,LINK
3766,Lung squamous cell carcinoma (LUSC),Gemcitabine,PEX5L,0.009243750144,LINK
3767,Lung squamous cell carcinoma (LUSC),Gemcitabine,RNA5SP149,0.009243750144,LINK
3768,Lung squamous cell carcinoma (LUSC),Gemcitabine,U8|ENSG00000201810.1,0.009243750144,LINK
3769,Lung squamous cell carcinoma (LUSC),Gemcitabine,TTC14,0.009243750144,LINK
3770,Lung squamous cell carcinoma (LUSC),Gemcitabine,CCDC39,0.009243750144,LINK
3771,Lung squamous cell carcinoma (LUSC),Gemcitabine,RN7SL229P,0.009243750144,LINK
3772,Lung squamous cell carcinoma (LUSC),Gemcitabine,FXR1,0.009243750144,LINK
3773,Lung squamous cell carcinoma (LUSC),Gemcitabine,DNAJC19,0.009243750144,LINK
3774,Sarcoma (SARC),Gemcitabine,KAZN,0.009290093023,LINK
3775,Sarcoma (SARC),Gemcitabine,TMEM51,0.009290093023,LINK
3776,Sarcoma (SARC),Gemcitabine,C1orf195,0.009290093023,LINK
3777,Sarcoma (SARC),Gemcitabine,MIR5006,0.009328109677,LINK
3778,Sarcoma (SARC),Gemcitabine,RN7SL515P,0.009328109677,LINK
3779,Sarcoma (SARC),Gemcitabine,DCP1B,0.009331101514,LINK
3780,Sarcoma (SARC),Gemcitabine,CACNA1C,0.009331101514,LINK
3781,Sarcoma (SARC),Gemcitabine,DGKH,0.009333949021,LINK
3782,Sarcoma (SARC),Gemcitabine,AKAP11,0.009333949021,LINK
3783,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MYO9A,0.009355027529,LINK
3784,Sarcoma (SARC),Gemcitabine,DNAJC15,0.009363620251,LINK
3785,Sarcoma (SARC),Gemcitabine,EPSTI1,0.009363620251,LINK
3786,Sarcoma (SARC),Gemcitabine,LINC00400,0.009363620251,LINK
3787,Sarcoma (SARC),Gemcitabine,FAM216B,0.009386796357,LINK
3788,Sarcoma (SARC),Gemcitabine,VWA8,0.009413004217,LINK
3789,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,PRKCE,0.009467538592,LINK
3790,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,ACTN2,0.009521367496,LINK
3791,Lung squamous cell carcinoma (LUSC),Gemcitabine,STARD10,0.009616547113,LINK
3792,Lung squamous cell carcinoma (LUSC),Gemcitabine,MIR4692,0.009616547113,LINK
3793,Lung squamous cell carcinoma (LUSC),Gemcitabine,ATG16L2,0.009616547113,LINK
3794,Lung squamous cell carcinoma (LUSC),Gemcitabine,FCHSD2,0.009616547113,LINK
3795,Lung squamous cell carcinoma (LUSC),Gemcitabine,P2RY2,0.009616547113,LINK
3796,Lung squamous cell carcinoma (LUSC),Gemcitabine,P2RY6,0.009616547113,LINK
3797,Lung squamous cell carcinoma (LUSC),Gemcitabine,ARHGEF17,0.009616547113,LINK
3798,Lung squamous cell carcinoma (LUSC),Gemcitabine,RELT,0.009616547113,LINK
3799,Lung squamous cell carcinoma (LUSC),Gemcitabine,FAM168A,0.009616547113,LINK
3800,Lung squamous cell carcinoma (LUSC),Gemcitabine,PLEKHB1,0.009616547113,LINK
3801,Lung squamous cell carcinoma (LUSC),Gemcitabine,RAB6A,0.009616547113,LINK
3802,Lung squamous cell carcinoma (LUSC),Gemcitabine,MRPL48,0.009616547113,LINK
3803,Lung squamous cell carcinoma (LUSC),Gemcitabine,RN7SKP243,0.009616547113,LINK
3804,Lung squamous cell carcinoma (LUSC),Gemcitabine,COA4,0.009616547113,LINK
3805,Lung squamous cell carcinoma (LUSC),Gemcitabine,PAAF1,0.009616547113,LINK
3806,Lung squamous cell carcinoma (LUSC),Gemcitabine,DNAJB13,0.009616547113,LINK
3807,Lung squamous cell carcinoma (LUSC),Gemcitabine,UCP2,0.009616547113,LINK
3808,Lung squamous cell carcinoma (LUSC),Gemcitabine,UCP3,0.009616547113,LINK
3809,Lung squamous cell carcinoma (LUSC),Gemcitabine,C2CD3,0.009616547113,LINK
3810,Lung squamous cell carcinoma (LUSC),Gemcitabine,PPME1,0.009616547113,LINK
3811,Lung squamous cell carcinoma (LUSC),Gemcitabine,RNA5SP343,0.009616547113,LINK
3812,Lung squamous cell carcinoma (LUSC),Gemcitabine,P4HA3,0.009616547113,LINK
3813,Lung squamous cell carcinoma (LUSC),Gemcitabine,SNORA7|ENSG00000206913.1,0.009616547113,LINK
3814,Lung squamous cell carcinoma (LUSC),Gemcitabine,PGM2L1,0.009616547113,LINK
3815,Lung squamous cell carcinoma (LUSC),Gemcitabine,MIR548AL,0.009616547113,LINK
3816,Lung squamous cell carcinoma (LUSC),Gemcitabine,KCNE3,0.009616547113,LINK
3817,Lung squamous cell carcinoma (LUSC),Gemcitabine,LIPT2,0.009616547113,LINK
3818,Lung squamous cell carcinoma (LUSC),Gemcitabine,POLD3,0.009616547113,LINK
3819,Lung squamous cell carcinoma (LUSC),Gemcitabine,RN7SKP297,0.009616547113,LINK
3820,Lung squamous cell carcinoma (LUSC),Gemcitabine,CHRDL2,0.009616547113,LINK
3821,Lung squamous cell carcinoma (LUSC),Gemcitabine,SNORD43|ENSG00000212277.1,0.009616547113,LINK
3822,Lung squamous cell carcinoma (LUSC),Gemcitabine,MIR4696,0.009616547113,LINK
3823,Lung squamous cell carcinoma (LUSC),Gemcitabine,RNF169,0.009616547113,LINK
3824,Lung squamous cell carcinoma (LUSC),Gemcitabine,XRRA1,0.009616547113,LINK
3825,Lung squamous cell carcinoma (LUSC),Gemcitabine,RN7SL239P,0.009616547113,LINK
3826,Lung squamous cell carcinoma (LUSC),Gemcitabine,SPCS2,0.009616547113,LINK
3827,Lung squamous cell carcinoma (LUSC),Gemcitabine,NEU3,0.009616547113,LINK
3828,Lung squamous cell carcinoma (LUSC),Gemcitabine,OR2AT4,0.009616547113,LINK
3829,Lung squamous cell carcinoma (LUSC),Gemcitabine,SLCO2B1,0.009616547113,LINK
3830,Lung squamous cell carcinoma (LUSC),Gemcitabine,TPBGL,0.009616547113,LINK
3831,Lung squamous cell carcinoma (LUSC),Gemcitabine,ARRB1,0.009616547113,LINK
3832,Lung squamous cell carcinoma (LUSC),Gemcitabine,MIR326,0.009616547113,LINK
3833,Lung squamous cell carcinoma (LUSC),Gemcitabine,RPS3,0.009616547113,LINK
3834,Lung squamous cell carcinoma (LUSC),Gemcitabine,SNORD15A,0.009616547113,LINK
3835,Lung squamous cell carcinoma (LUSC),Gemcitabine,SNORD15B,0.009616547113,LINK
3836,Lung squamous cell carcinoma (LUSC),Gemcitabine,KLHL35,0.009616547113,LINK
